23,883.6574999,1725.001673,2685.078735
27,825.4171914,1195.834182,2691.475055
10,554.1687349,2239.928097,2827.547139
17,716.9295198,1893.545919,2800.239917
1,350.5,2537.121334,3116.449167
7,549.5370703,2108.03523,2868.994077
15,620.1153068,1277.084962,2604.112679
6,433.4794822,1370.218416,2519.862778
9,595.0059422,1495.51427,2678.228798
21,729.6228281,1481.132517,2745.689734
